,User-ID,ISBN,Book-Rating,Number of book ratings
141622,158295,0451205685,8,19
141623,204864,0451205685,8,19
141632,11676,0451403703,9,59
141642,110973,0451403703,9,59
141645,115003,0451403703,7,59
141646,135149,0451403703,7,59
141656,196077,0451403703,7,59
141660,223231,0451403703,7,59
141664,242106,0451403703,10,59
141669,7346,0451410106,7,13
141676,7346,0451457811,9,39
141677,32773,0451457811,9,39
141678,35050,0451457811,8,39
141681,93047,0451457811,8,39
141683,110973,0451457811,8,39
141684,163202,0451457811,10,39
141687,193499,0451457811,7,39
141689,194676,0451457811,8,39
141690,197659,0451457811,9,39
141699,7346,0451458125,9,17
141700,32773,0451458125,10,17
141701,35050,0451458125,9,17
141702,93047,0451458125,7,17
141705,193499,0451458125,8,17
141707,197659,0451458125,8,17
141710,255489,0451458125,7,17
141712,7346,0451519167,10,5
141713,14521,0451519167,10,5
141715,7346,0451519841,8,42
141724,112083,0451519841,9,42
141729,197364,0451519841,8,42
141738,136382,0451521269,5,10
141745,7346,0451523555,7,15
141747,30533,0451523555,10,15
141749,203240,0451523555,8,15
141753,76499,0451525302,10,5
141755,7346,0515087122,8,81
141756,8936,0515087122,7,81
141758,11724,0515087122,8,81
141774,102647,0515087122,7,81
141776,104636,0515087122,9,81
141785,139913,0515087122,4,81
141786,148744,0515087122,8,81
141787,149069,0515087122,10,81
141791,159440,0515087122,9,81
141796,171118,0515087122,6,81
141798,196466,0515087122,7,81
141811,275970,0515087122,7,81
141812,7346,0515090174,8,72
141818,75591,0515090174,8,72
141821,95359,0515090174,7,72
141825,102647,0515090174,7,72
141827,104636,0515090174,9,72
141830,129074,0515090174,7,72
141831,136382,0515090174,7,72
141834,171118,0515090174,6,72
141835,174830,0515090174,5,72
141837,190925,0515090174,8,72
141838,203799,0515090174,10,72
141844,251495,0515090174,7,72
141868,156269,0515119520,7,36
141869,185634,0515119520,8,36
141882,59172,0515121746,10,10
141884,105028,0515121746,8,10
141887,209373,0515121746,5,10
141890,11676,0517597985,2,8
141892,145449,0517597985,8,8
141900,212923,0517605171,10,11
141904,11676,0552146730,7,21
141905,43246,0552146730,9,21
141908,63714,0552146730,10,21
141909,93047,0552146730,9,21
141912,123056,0552146730,8,21
141914,140036,0552146730,10,21
141919,252642,0552146730,8,21
141920,7346,0553074938,7,5
141928,7346,0553111507,7,10
141934,234828,0553111507,9,10
141935,248221,0553111507,9,10
141936,7346,0553122509,9,11
141939,102967,0553122509,9,11
141942,235105,0553122509,7,11
141946,52584,0553135457,3,24
141947,78448,0553135457,8,24
141955,219008,0553135457,6,24
141963,21014,0553153277,9,29
141967,63938,0553153277,10,29
141970,112881,0553153277,10,29
141974,125203,0553153277,9,29
141975,125774,0553153277,10,29
141978,225087,0553153277,10,29
141980,250300,0553153277,7,29
141982,11676,0553157248,10,13
141987,179978,0553157248,8,13
141988,203240,0553157248,7,13
141991,7346,0553157256,8,5
141996,7346,0553204564,10,13
141997,11676,0553204564,8,13
142000,218568,0553204564,10,13
142005,13995,0553210246,9,15
142017,169682,0553210416,7,14
142018,190885,0553210416,5,14
142019,7346,055321229X,9,16
142028,209516,055321229X,8,16
142030,7346,0553212818,9,6
142032,7346,0553212982,8,9
142035,255092,0553212982,10,9
142037,11676,0553213148,5,105
142043,36606,0553213148,5,105
142045,39773,0553213148,9,105
142046,42914,0553213148,9,105
142051,69389,0553213148,8,105
142052,70415,0553213148,9,105
142056,92547,0553213148,10,105
142059,98297,0553213148,10,105
142065,104636,0553213148,9,105
142067,105517,0553213148,6,105
142072,122716,0553213148,10,105
142073,125039,0553213148,10,105
142074,125203,0553213148,9,105
142076,138543,0553213148,10,105
142077,144194,0553213148,7,105
142080,150896,0553213148,10,105
142081,152946,0553213148,8,105
142082,153662,0553213148,9,105
142083,155147,0553213148,8,105
142087,160558,0553213148,10,105
142088,162639,0553213148,10,105
142090,182085,0553213148,10,105
142093,201684,0553213148,9,105
142095,230522,0553213148,10,105
142099,242006,0553213148,10,105
142100,247429,0553213148,10,105
142101,247852,0553213148,10,105
142102,249862,0553213148,10,105
142103,251844,0553213148,9,105
142105,263163,0553213148,8,105
142106,265591,0553213148,10,105
142108,271705,0553213148,9,105
142110,7346,0553213180,9,54
142119,69389,0553213180,8,54
142120,92547,0553213180,10,54
142121,98647,0553213180,8,54
142124,100906,0553213180,8,54
142125,104636,0553213180,10,54
142129,122716,0553213180,10,54
142130,125039,0553213180,9,54
142131,125203,0553213180,9,54
142133,138543,0553213180,10,54
142135,153662,0553213180,9,54
142141,191575,0553213180,10,54
142145,230522,0553213180,10,54
142149,249862,0553213180,10,54
142150,263163,0553213180,8,54
142157,125039,0553213202,9,17
142159,168047,0553213202,10,17
142160,204864,0553213202,10,17
142171,7346,0553234595,10,11
142172,93363,0553234595,7,11
142173,100846,0553234595,7,11
142177,257204,0553234595,10,11
142178,266522,0553234595,8,11
142179,7346,0553239813,6,26
142189,78448,0553239813,7,26
142191,128835,0553239813,8,26
142196,245963,0553239813,7,26
142199,7346,0553242954,9,20
142201,23288,0553242954,10,20
142204,39616,0553242954,10,20
142208,106007,0553242954,10,20
142210,168047,0553242954,10,20
142234,235105,0553258915,8,38
142240,11676,055326351X,8,31
142245,78448,055326351X,7,31
142246,100846,055326351X,8,31
142247,106225,055326351X,8,31
142248,109955,055326351X,9,31
142250,153718,055326351X,6,31
142255,204864,055326351X,6,31
142259,228998,055326351X,7,31
142260,265115,055326351X,10,31
142261,265889,055326351X,8,31
142268,60707,0553269216,5,33
142269,69389,0553269216,8,33
142272,104636,0553269216,10,33
142273,122716,0553269216,10,33
142274,125203,0553269216,9,33
142277,138543,0553269216,9,33
142279,144194,0553269216,2,33
142282,203240,0553269216,8,33
142285,249862,0553269216,10,33
142286,263163,0553269216,8,33
142290,91113,0553270931,8,24
142294,252820,0553270931,9,24
142298,11676,0553273914,6,162
142301,21404,0553273914,8,162
142308,43687,0553273914,8,162
142309,52350,0553273914,10,162
142311,53456,0553273914,8,162
142313,55927,0553273914,9,162
142320,78448,0553273914,8,162
142321,78973,0553273914,8,162
142329,101305,0553273914,7,162
142332,107301,0553273914,9,162
142334,114544,0553273914,7,162
142339,135360,0553273914,9,162
142349,171818,0553273914,8,162
142354,201290,0553273914,9,162
142355,203240,0553273914,8,162
142359,229011,0553273914,7,162
142360,229329,0553273914,10,162
142367,259930,0553273914,10,162
142373,7346,0553275224,7,10
142376,95932,0553275224,6,10
142380,268032,0553275224,8,10
142382,16795,0553278274,7,67
142383,38273,0553278274,10,67
142386,80810,0553278274,6,67
142388,88733,0553278274,10,67
142389,93047,0553278274,8,67
142395,123883,0553278274,5,67
142396,138995,0553278274,9,67
142399,156269,0553278274,9,67
142405,198012,0553278274,8,67
142409,204864,0553278274,10,67
142416,240035,0553278274,5,67
142417,250962,0553278274,7,67
142425,183995,0553282166,5,5
142429,11676,0553282980,10,28
142442,225087,0553282980,6,28
142445,7346,0553288474,7,16
142448,109955,0553288474,9,16
142457,269439,0553288474,10,16
142458,7346,0553291955,10,25
142460,60707,0553291955,9,25
142462,83287,0553291955,10,25
142465,106225,0553291955,8,25
142466,109955,0553291955,9,25
142467,148712,0553291955,7,25
142473,252695,0553291955,7,25
142476,7346,0553295101,8,11
142478,93629,0553295101,9,11
142479,95010,0553295101,7,11
142480,203799,0553295101,10,11
142482,232579,0553295101,7,11
142484,7346,0553295691,9,24
142485,10819,0553295691,8,24
142489,100846,0553295691,8,24
142492,109955,0553295691,10,24
142499,265115,0553295691,9,24
142502,33818,0553375067,7,17
142505,125519,0553375067,8,17
142519,83287,0553564404,10,31
142521,101606,0553564404,7,31
142526,128835,0553564404,9,31
142528,203799,0553564404,9,31
142535,11676,0553566075,7,26
142553,259260,0553566075,8,26
142560,127826,0553569368,7,9
142563,7346,0553572024,9,17
142564,35859,0553572024,1,17
142565,100846,0553572024,8,17
142568,158295,0553572024,6,17
142575,228681,0553572024,8,17
142580,38556,0553573004,6,7
142584,7346,055357857X,7,15
142585,26621,055357857X,8,15
142588,83637,055357857X,7,15
142590,190741,055357857X,5,15
142593,205473,055357857X,9,15
142595,235105,055357857X,8,15
142597,30711,0575400048,9,6
142598,56399,0575400048,10,6
142599,149907,0575400048,9,6
142600,223087,0575400048,5,6
142602,148744,0590407252,5,7
142603,184532,0590407252,7,7
142604,219546,0590407252,7,7
142615,155027,0590447742,8,13
142642,207825,0590453688,7,47
142649,271195,0590453688,8,47
142665,119248,059045370X,7,44
142669,162311,059045370X,8,44
142673,218552,059045370X,5,44
142688,130554,0590483463,4,24
142705,43246,0590494481,8,26
142710,153662,0590494481,5,26
142719,205735,0590537733,10,5
142722,11676,0595256368,5,23
142723,26813,0595256368,10,23
142724,46269,0595256368,8,23
142725,100782,0595256368,8,23
142727,170513,0595256368,9,23
142731,243745,0595256368,9,23
142732,246156,0595256368,7,23
142733,251844,0595256368,6,23
142735,271705,0595256368,5,23
142747,95359,0609601008,9,23
142759,81045,0609608533,8,11
142760,266226,0609608533,10,11
142761,7346,0670031054,7,20
142771,235105,0670031054,8,20
142773,240403,0670031054,4,20
142776,7346,0670032077,8,13
142780,56554,0670032077,10,13
142781,64436,0670032077,7,13
142784,224430,0670032077,8,13
142785,235105,0670032077,8,13
142786,254377,0670032077,8,13
142790,69078,0670445800,8,5
142793,11601,0671003941,8,37
142795,28634,0671003941,7,37
142810,171602,0671003941,5,37
142817,235392,0671003941,6,37
142818,260183,0671003941,9,37
142819,261829,0671003941,5,37
142821,11676,0671006614,10,14
142823,81368,0671006614,6,14
142825,178522,0671006614,9,14
142826,185233,0671006614,9,14
142827,7346,0671038869,7,7
142828,52584,0671038869,7,7
142836,123430,0671047345,7,26
142837,124942,0671047345,9,26
142839,163804,0671047345,8,26
142842,7346,0671223666,9,7
142845,127200,0671223666,7,7
142848,7346,0671438190,9,10
142851,129074,0671438190,8,10
142858,10314,0671452177,7,50
142870,144910,0671452177,8,50
142877,211426,0671452177,7,50
142878,221445,0671452177,8,50
142879,229313,0671452177,8,50
142888,11676,0671473204,8,9
142890,95010,0671473204,8,9
142893,249791,0671473204,8,9
142894,7346,0671497596,10,10
142899,206534,0671497596,9,10
142902,7346,0671504398,8,14
142909,271448,0671504398,8,14
142910,7346,0671509810,9,11
142913,62881,0671509810,7,11
142915,113904,0671509810,7,11
142916,181176,0671509810,9,11
142920,95932,0671522779,7,5
142932,105979,0671534645,8,60
142937,129074,0671534645,9,60
142940,169682,0671534645,9,60
142942,196160,0671534645,7,60
142947,207825,0671534645,4,60
142950,218608,0671534645,8,60
142951,222204,0671534645,10,60
142957,269566,0671534645,8,60
142963,95010,0671540882,5,8
142964,269566,0671540882,7,8
142986,101851,067166929X,5,13
142991,7346,0671721097,8,15
143000,11601,0671722751,10,28
143001,18172,0671722751,8,28
143003,37950,0671722751,10,28
143010,200643,0671722751,7,28
143011,204359,0671722751,10,28
143012,219546,0671722751,6,28
143013,241614,0671722751,5,28
143014,242083,0671722751,7,28
143016,7346,0671726889,8,40
143017,12538,0671726889,8,40
143020,78448,0671726889,8,40
143021,165319,0671726889,8,40
143023,172742,0671726889,10,40
143028,220240,0671726889,9,40
143032,250709,0671726889,5,40
143037,35859,067172942X,7,29
143041,147847,067172942X,5,29
143044,174304,067172942X,8,29
143046,217740,067172942X,6,29
143047,229741,067172942X,8,29
143049,241980,067172942X,10,29
143060,146230,0671738666,5,11
143063,229632,0671738666,5,11
143066,35859,067174142X,7,7
143067,94951,067174142X,8,7
143068,177458,067174142X,7,7
143072,17950,0671822209,5,63
143080,93629,0671822209,9,63
143082,101876,0671822209,9,63
143084,108285,0671822209,10,63
143088,135360,0671822209,6,63
143090,158606,0671822209,5,63
143097,225986,0671822209,10,63
143102,241666,0671822209,10,63
143103,243360,0671822209,9,63
143106,252848,0671822209,10,63
143107,255489,0671822209,10,63
143108,269890,0671822209,10,63
143109,7346,0671867172,9,136
143111,10030,0671867172,10,136
143113,11676,0671867172,8,136
143117,23680,0671867172,5,136
143118,26593,0671867172,10,136
143120,31826,0671867172,10,136
143122,37493,0671867172,3,136
143125,41084,0671867172,7,136
143131,61028,0671867172,7,136
143136,78846,0671867172,8,136
143138,81597,0671867172,8,136
143140,95359,0671867172,8,136
143144,123981,0671867172,6,136
143153,158295,0671867172,5,136
143160,174726,0671867172,5,136
143161,179718,0671867172,9,136
143168,227705,0671867172,8,136
143173,240568,0671867172,6,136
143177,249862,0671867172,9,136
143181,264082,0671867172,5,136
143182,267033,0671867172,8,136
143192,231210,0674445449,9,16
143193,264543,0674445449,8,16
143194,7346,0679732411,10,58
143212,208406,0679732411,8,58
143215,232579,0679732411,5,58
143217,241548,0679732411,9,58
143224,60244,0679741666,9,32
143227,98787,0679741666,6,32
143228,110934,0679741666,9,32
143233,150979,0679741666,9,32
143241,11676,0679742298,10,75
143242,15408,0679742298,7,75
143245,30487,0679742298,7,75
143249,39467,0679742298,10,75
143252,55492,0679742298,9,75
143255,66942,0679742298,7,75
143257,75591,0679742298,9,75
143259,93047,0679742298,10,75
143261,110934,0679742298,9,75
143263,134434,0679742298,8,75
143264,146348,0679742298,10,75
143273,204864,0679742298,9,75
143275,221445,0679742298,9,75
143281,7346,0679761802,8,6
143291,11676,0679844074,6,13
143298,205735,0679844074,10,13
143301,7346,0684813467,8,20
143303,10819,0684813467,9,20
143304,11676,0684813467,8,20
143309,208671,0684813467,6,20
143320,50225,068483376X,5,60
143322,64015,068483376X,7,60
143323,72214,068483376X,10,60
143328,113519,068483376X,7,60
143332,171970,068483376X,10,60
143338,211919,068483376X,10,60
143341,230522,068483376X,7,60
143342,244277,068483376X,9,60
143343,249894,068483376X,10,60
143344,263325,068483376X,8,60
143345,7346,0684847515,6,7
143347,50225,0684847515,8,7
143349,171118,0684847515,8,7
143351,7346,0688040330,6,6
143352,16795,0688040330,9,6
143354,7346,0689831404,10,6
143355,36907,0689831404,10,6
143357,7346,0740700235,8,7
143360,136205,0740700235,7,7
143362,254971,0740718665,10,6
143363,7346,0743200322,8,8
143364,24433,0743200322,9,8
143366,274111,0743200322,10,8
143370,105979,0743410068,10,13
143374,251422,0743410068,10,13
143376,11676,0743418204,10,139
143377,13552,0743418204,9,139
143378,21031,0743418204,10,139
143380,25409,0743418204,10,139
143381,27812,0743418204,8,139
143386,36609,0743418204,8,139
143390,51350,0743418204,9,139
143392,56554,0743418204,10,139
143397,78973,0743418204,8,139
143399,88793,0743418204,9,139
143400,98547,0743418204,8,139
143402,105979,0743418204,8,139
143409,127359,0743418204,7,139
143412,146803,0743418204,9,139
143413,149934,0743418204,8,139
143420,173415,0743418204,8,139
143422,179718,0743418204,8,139
143424,190925,0743418204,8,139
143426,200226,0743418204,7,139
143432,223154,0743418204,8,139
143434,231210,0743418204,7,139
143436,235935,0743418204,10,139
143439,246507,0743418204,7,139
143440,246513,0743418204,9,139
143451,11676,0743436210,8,169
143454,20060,0743436210,3,169
143458,33818,0743436210,8,169
143459,34300,0743436210,5,169
143464,55187,0743436210,8,169
143475,101876,0743436210,7,169
143492,174092,0743436210,7,169
143493,178130,0743436210,9,169
143495,187624,0743436210,8,169
143501,226965,0743436210,7,169
143503,234597,0743436210,9,169
143504,234828,0743436210,7,169
143511,267249,0743436210,5,169
143512,268032,0743436210,8,169
143516,8067,075820230X,10,31
143517,11676,075820230X,10,31
143521,100846,075820230X,7,31
143522,104636,075820230X,8,31
143524,108005,075820230X,9,31
143528,162639,075820230X,9,31
143529,172061,075820230X,10,31
143530,179718,075820230X,10,31
143537,265889,075820230X,9,31
143539,26593,0761109196,10,9
143540,29259,0761109196,10,9
143542,95010,0761109196,6,9
143543,108752,0761109196,10,9
143544,7346,076241085X,7,6
143545,39616,076241085X,9,6
143547,95359,076241085X,6,6
143556,70594,078688505X,7,17
143558,173415,078688505X,10,17
143560,268032,078688505X,7,17
143563,157273,0804101167,9,10
143572,43021,0804111146,10,20
143573,59150,0804111146,8,20
143575,105517,0804111146,6,20
143582,7346,0812510992,6,33
143583,12538,0812510992,7,33
143586,37644,0812510992,7,33
143587,46269,0812510992,8,33
143592,95010,0812510992,7,33
143595,153662,0812510992,10,33
143598,180032,0812510992,5,33
143599,180378,0812510992,7,33
143618,11676,0812575970,7,15
143626,25409,0812576071,7,14
143628,135149,0812576071,8,14
143637,16795,0816714630,6,10
143648,265115,0821748726,10,8
143652,50225,0828891591,8,7
143655,7346,0836228995,7,14
143657,37950,0836228995,10,14
143661,196108,0836228995,5,14
143662,196160,0836228995,9,14
143663,264321,0836228995,6,14
143665,11676,0842329250,10,107
143668,16916,0842329250,10,107
143672,25981,0842329250,5,107
143673,29259,0842329250,8,107
143677,37644,0842329250,9,107
143680,47316,0842329250,10,107
143688,92547,0842329250,10,107
143690,101606,0842329250,6,107
143691,107784,0842329250,8,107
143692,110973,0842329250,8,107
143695,117384,0842329250,10,107
143696,123095,0842329250,10,107
143697,128085,0842329250,5,107
143699,140358,0842329250,5,107
143703,150124,0842329250,10,107
143704,156300,0842329250,10,107
143705,160401,0842329250,8,107
143711,208671,0842329250,10,107
143714,230496,0842329250,9,107
143717,246247,0842329250,9,107
143720,256402,0842329250,8,107
143725,162639,0849942195,8,9
143730,155916,0896380653,9,8
